facility_id,facility_name,row_index,feature_1,shap_1,feature_2,shap_2,feature_3,shap_3,risk_type,horizon
node/6957503652,Gbg Kidney Care Hospital,36,month,-1.933717966079712,temperature,-1.5008461475372314,rainfall,-1.3727493286132812,human_impact,7d
node/6965495354,Modi Hospital,37,month,-1.933717966079712,temperature,-1.5008461475372314,rainfall,-1.3727493286132812,human_impact,7d
node/6965495359,Jagjivan Urology Centre,38,month,-1.933717966079712,temperature,-1.5008461475372314,rainfall,-1.3727493286132812,human_impact,7d
node/6965495374,Sahai Hospital,39,month,-1.933717966079712,temperature,-1.5008461475372314,rainfall,-1.3727493286132812,human_impact,7d
node/6965495384,"Pragya Hospital, Raipur",40,month,-1.933717966079712,temperature,-1.5008461475372314,rainfall,-1.3727493286132812,human_impact,7d
node/6965497689,P D Jethani Memorial Hospital and Diagnostic Center,41,month,-1.933717966079712,temperature,-1.5008461475372314,rainfall,-1.3727493286132812,human_impact,7d
node/6965497699,Nigam Ent Hospital,42,month,-1.933717966079712,temperature,-1.5008461475372314,rainfall,-1.3727493286132812,human_impact,7d
node/6965497709,Ganpati Hospital (Banthia Hospital),43,month,-1.933717966079712,temperature,-1.5008461475372314,rainfall,-1.3727493286132812,human_impact,7d
node/6965497714,"Yashwant Hospital, Raipur",44,month,-1.933717966079712,temperature,-1.5008461475372314,rainfall,-1.3727493286132812,human_impact,7d
node/6965497719,"Tripathi Hospital, Raipur",45,month,-1.933717966079712,temperature,-1.5008461475372314,rainfall,-1.3727493286132812,human_impact,7d
node/6965497724,Jeewan Memorial Hospital For Plastic Surgery and Uro,46,month,-1.933717966079712,temperature,-1.5008461475372314,rainfall,-1.3727493286132812,human_impact,7d
node/6965497729,Om Netra Kendra,47,month,-1.933717966079712,temperature,-1.5008461475372314,rainfall,-1.3727493286132812,human_impact,7d
node/6965497734,Roopjeevan Hospital,48,month,-1.933717966079712,temperature,-1.5008461475372314,rainfall,-1.3727493286132812,human_impact,7d
node/6965497739,Jubesta Hospital,49,month,-1.933717966079712,temperature,-1.5008461475372314,rainfall,-1.3727493286132812,human_impact,7d
node/6965497744,"Jain Hospital, Raipur",50,month,-1.933717966079712,temperature,-1.5008461475372314,rainfall,-1.3727493286132812,human_impact,7d
node/6965497749,Dr. Rajehwari Kulkarni Surgical Hospital And Dia,51,month,-1.933717966079712,temperature,-1.5008461475372314,rainfall,-1.3727493286132812,human_impact,7d
node/6965497759,Ekta Institute Of Child Health,52,month,-1.933717966079712,temperature,-1.5008461475372314,rainfall,-1.3727493286132812,human_impact,7d
node/6965834116,Ayush Hospital and Maternity Home,53,month,-1.933717966079712,temperature,-1.5008461475372314,rainfall,-1.3727493286132812,human_impact,7d
node/6965834121,Ayushman Hospital and Diagnostic Institute,54,month,-1.933717966079712,temperature,-1.5008461475372314,rainfall,-1.3727493286132812,human_impact,7d
node/6965834122,Bachpan Hospital,55,month,-1.933717966079712,temperature,-1.5008461475372314,rainfall,-1.3727493286132812,human_impact,7d
node/6965834136,Bhattar Hospital,56,month,-1.933717966079712,temperature,-1.5008461475372314,rainfall,-1.3727493286132812,human_impact,7d
node/6965834146,City Hospital And Research Centre,57,month,-1.933717966079712,temperature,-1.5008461475372314,rainfall,-1.3727493286132812,human_impact,7d
node/6965834156,Devkripa Hospital and Doctor Plaza,58,month,-1.933717966079712,temperature,-1.5008461475372314,rainfall,-1.3727493286132812,human_impact,7d
node/6965834161,Dr. Jaulkar Ent Hospital,59,month,-1.933717966079712,temperature,-1.5008461475372314,rainfall,-1.3727493286132812,human_impact,7d
node/6965834166,Dr. Sandeep Bhagwat Orthopedic Hospital,60,month,-1.933717966079712,temperature,-1.5008461475372314,rainfall,-1.3727493286132812,human_impact,7d
node/6965834176,Eye and Ent Hospital,61,month,-1.933717966079712,temperature,-1.5008461475372314,rainfall,-1.3727493286132812,human_impact,7d
node/6965834177,"Heritage Hospital, Raipur",62,month,-1.933717966079712,temperature,-1.5008461475372314,rainfall,-1.3727493286132812,human_impact,7d
node/6965834182,Jyoti Hospital and Prasuti Griha,63,month,-1.930234432220459,temperature,-1.5008461475372314,rainfall,-1.3727493286132812,human_impact,7d
node/6965836187,K G N Surical and Maternity Centre,64,month,-1.933717966079712,temperature,-1.5008461475372314,rainfall,-1.3727493286132812,human_impact,7d
