facility_id,facility_name,row_index,feature_1,shap_1,feature_2,shap_2,feature_3,shap_3,risk_type,horizon
node/6965834161,Dr. Jaulkar Ent Hospital,59,latitude,-0.13070159611376356,river_level,0.12457721459038201,dist_to_river_km,0.10469766717885164,flood,7d
node/6965834166,Dr. Sandeep Bhagwat Orthopedic Hospital,60,dist_to_river_km,-0.206267868921836,latitude,-0.12645935968738697,river_level,0.07694867066385636,flood,7d
node/6965834176,Eye and Ent Hospital,61,dist_to_river_km,-0.20872187151227964,latitude,-0.12639475581348575,river_level,0.07682996922791539,flood,7d
node/6965834177,"Heritage Hospital, Raipur",62,dist_to_river_km,-0.23542689530748687,latitude,-0.1293061784680213,river_level,0.07171154507423805,flood,7d
node/6965834182,Jyoti Hospital and Prasuti Griha,63,dist_to_river_km,-0.17014478170585476,latitude,-0.10962132901009138,river_level,0.0731207604081985,flood,7d
node/6965836187,K G N Surical and Maternity Centre,64,latitude,-0.13110268913626344,river_level,0.12503485548889165,dist_to_river_km,0.11569526695140532,flood,7d
node/6965836192,K.M. Hospital,65,latitude,-0.12623227728367775,river_level,0.11361190203402083,dist_to_river_km,-0.06692582719976554,flood,7d
node/6965836197,M. M. Hospital,66,dist_to_river_km,-0.23243164291935245,latitude,-0.12907874769608574,river_level,0.07185012221760922,flood,7d
node/6965836202,Mahadev Hospital,67,dist_to_river_km,0.16913748316467814,latitude,-0.13913904031568236,river_level,0.1102002696351117,flood,7d
node/6965836211,Mishra Speciality Hospital,68,dist_to_river_km,-0.23523721464132658,latitude,-0.1293264310683239,river_level,0.07180422395829146,flood,7d
node/6965836216,Matra Smriti Hospital,69,dist_to_river_km,-0.23577651206578665,latitude,-0.12935539663842904,river_level,0.07164551601278389,flood,7d
node/6965836221,M D Hospital and Iccu,70,river_level,0.12791964460707111,latitude,-0.1279033309757791,dist_to_river_km,0.052610646163180876,flood,7d
node/6966522779,Mgm Eye Hospital,71,dist_to_river_km,-0.22986500031312493,latitude,-0.11623029642278775,river_level,0.06391267233555126,flood,7d
node/6966551463,Suprita Hospital,72,dist_to_river_km,-0.21662069270117518,latitude,-0.12775159630201174,river_level,0.07525410960310845,flood,7d
node/6966792004,Evangelical Mission Hospital,73,dist_to_river_km,-0.1977921682539113,latitude,-0.11330997861888628,river_level,0.06974084965728528,flood,7d
node/6966792010,Lifeworth Super Speciality Hospital,74,latitude,-0.1304253542031496,river_level,0.12459335562786704,dist_to_river_km,0.10784002713759917,flood,7d
node/6966904907,Shri Manulal Memorial Medical Centre,75,dist_to_river_km,0.15443476508030665,latitude,-0.13688913819472467,river_level,0.11781021423146669,flood,7d
node/6966904930,"Sahu Hospital, Raipur",76,dist_to_river_km,-0.2153120873426704,latitude,-0.12743259598202855,river_level,0.07573188102538703,flood,7d
node/6966904976,Agrasen Hospital,77,latitude,-0.12999523934648588,river_level,0.12630811034634365,dist_to_river_km,0.09005232116688776,flood,7d
node/6968263373,Pt.J N M Medical College Hospital,78,dist_to_river_km,-0.20811393953234747,latitude,-0.12632308962415753,river_level,0.07682231196751976,flood,7d
node/6968280740,"Kanwar Hospital, Raipur",79,dist_to_river_km,-0.23580684638427601,latitude,-0.12935539663842904,river_level,0.07164483719938414,flood,7d
