facility_id,facility_name,row_index,feature_1,shap_1,feature_2,shap_2,feature_3,shap_3,risk_type,horizon
node/4445104811,Ramkrishna Care Hospital,0,gwl,-8.127426147460938,rainfall,-3.4155919551849365,gwl_value,-0.7185829281806946,water_shortage,24h
node/4445112827,Narayana Hrudayalaya Mmi Hospital (Managed By Narayana Hrudayalaya Pvt Ltd - Bangalore) - Raipur,1,gwl,-8.127082824707031,rainfall,-3.4156835079193115,gwl_value,-0.7185829281806946,water_shortage,24h
node/4445113471,Suyash Superspeciality Hospital,2,gwl,-8.114472389221191,rainfall,-3.4173343181610107,gwl_value,-0.7185829281806946,water_shortage,24h
node/4445129008,Vardaan Hospital (Unit Of Jindal Medicare),3,gwl,-8.114395141601562,rainfall,-3.4173343181610107,gwl_value,-0.7185829281806946,water_shortage,24h
node/4445137285,Bal Gopal Children Hospital and Research Institute,4,gwl,-8.12320327758789,rainfall,-3.4173343181610107,gwl_value,-0.7185829281806946,water_shortage,24h
node/5556568170,Navkar Hospital and Maternity Home,5,gwl,-8.12320327758789,rainfall,-3.4173343181610107,gwl_value,-0.7185829281806946,water_shortage,24h
node/6950645744,Karma Hospital,6,gwl,-8.114472389221191,rainfall,-3.4173343181610107,gwl_value,-0.7185829281806946,water_shortage,24h
node/6950645749,Chhattisgarh Eye Hospital,7,gwl,-8.114472389221191,rainfall,-3.4173343181610107,gwl_value,-0.7185829281806946,water_shortage,24h
node/6950645773,Devi Laxmi Hospital,8,gwl,-8.12320327758789,rainfall,-3.41640567779541,gwl_value,-0.7185829281806946,water_shortage,24h
node/6950646487,Sanjeevani Cbcc Usa Cancer Hospital,9,gwl,-8.127426147460938,rainfall,-3.4155919551849365,gwl_value,-0.7185829281806946,water_shortage,24h
node/6953541281,Aashirwad Fertility and Endoscopy Center,10,gwl,-8.126909255981445,rainfall,-3.4155094623565674,gwl_value,-0.7185829281806946,water_shortage,24h
node/6956627645,"Samarpan Hospital, Raipur",11,gwl,-8.132468223571777,rainfall,-3.4043524265289307,gwl_value,-0.7186555862426758,water_shortage,24h
node/6956627650,Sai Sushrusha Hospital,12,gwl,-8.12320327758789,rainfall,-3.4173343181610107,gwl_value,-0.7185829281806946,water_shortage,24h
node/6956627655,Sai Kalayan Hospital And Icu,13,gwl,-8.114395141601562,rainfall,-3.4173343181610107,gwl_value,-0.7185829281806946,water_shortage,24h
node/6956627660,Sai Baba Eye Hospital,14,gwl,-8.114395141601562,rainfall,-3.4173343181610107,gwl_value,-0.7185829281806946,water_shortage,24h
node/6956627669,Raipur Institute Of Medical Sciences Hospital,15,gwl,-6.908267974853516,rainfall,-2.7557199001312256,crs,-1.727723240852356,water_shortage,24h
node/6956629791,Prannath Mission Hospital,16,gwl,-8.114593505859375,rainfall,-3.4175336360931396,gwl_value,-0.7185829281806946,water_shortage,24h
node/6956629796,Piles Care Hospital,17,gwl,-8.114472389221191,rainfall,-3.4173343181610107,gwl_value,-0.7185829281806946,water_shortage,24h
node/6956629801,Tharani Children Hospital And Dental Clinic,18,gwl,-8.12320327758789,rainfall,-3.4173343181610107,gwl_value,-0.7185829281806946,water_shortage,24h
node/6956629810,Dr. M.R. Bhagwat Memorial Hospital,19,gwl,-8.12320327758789,rainfall,-3.4173343181610107,gwl_value,-0.7185829281806946,water_shortage,24h
node/6956629815,Kalda Plastic and Cosmetic Surgery Institute and Burn Centre,20,gwl,-8.125481605529785,rainfall,-3.4155304431915283,gwl_value,-0.7185829281806946,water_shortage,24h
node/6956629976,Vidya Hospital And Kidney Centre,21,gwl,-8.114395141601562,rainfall,-3.4173343181610107,gwl_value,-0.7185829281806946,water_shortage,24h
node/6956655133,Shri Aurobindo Medical Research Centre,22,gwl,-8.127426147460938,rainfall,-3.4155919551849365,gwl_value,-0.7185829281806946,water_shortage,24h
node/6956655140,Shree Sai Care Hospital,23,gwl,-8.114395141601562,rainfall,-3.4173343181610107,gwl_value,-0.7185829281806946,water_shortage,24h
node/6956655145,Shree Medishine Hospital - Raipur,24,gwl,-8.12320327758789,rainfall,-3.4173343181610107,gwl_value,-0.7185829281806946,water_shortage,24h
node/6956655152,Sarvodaya Hospital and Maternity Center,25,gwl,-8.131755828857422,rainfall,-3.391857385635376,gwl_value,-0.7186555862426758,water_shortage,24h
node/6957120029,Visharad Hospital,26,gwl,-8.12320327758789,rainfall,-3.4173343181610107,gwl_value,-0.7185829281806946,water_shortage,24h
node/6957120034,Urmila Memorial Multispeciality Hospital,27,gwl,-8.114395141601562,rainfall,-3.4173343181610107,gwl_value,-0.7185829281806946,water_shortage,24h
node/6957120039,"Upadhyay Hospital, Raipur",28,gwl,-8.114395141601562,rainfall,-3.4173343181610107,gwl_value,-0.7185829281806946,water_shortage,24h
node/6957120057,Subham Hospital and Maternity Home,29,gwl,-8.114395141601562,rainfall,-3.4173343181610107,gwl_value,-0.7185829281806946,water_shortage,24h
node/6957120062,Subba Rao Hospital,30,gwl,-8.114395141601562,rainfall,-3.4173343181610107,gwl_value,-0.7185829281806946,water_shortage,24h
node/6957120067,Srimaa Sarada Arogyadham,31,gwl,-8.127426147460938,rainfall,-3.4155919551849365,gwl_value,-0.7185829281806946,water_shortage,24h
node/6957120077,Sobhagya Hospital,32,gwl,-8.132773399353027,rainfall,-3.404658317565918,gwl_value,-0.7186555862426758,water_shortage,24h
node/6957120082,"Shri Ram Hospital, Raipur",33,gwl,-8.12320327758789,rainfall,-3.41640567779541,gwl_value,-0.7185829281806946,water_shortage,24h
node/6957133287,Shri Balaji Institute Of Medical Science Pvt Ltd,34,gwl,-8.131755828857422,rainfall,-3.391857385635376,gwl_value,-0.7186555862426758,water_shortage,24h
node/6957503647,"Pathak Hospital, Raipur",35,gwl,-8.114395141601562,rainfall,-3.4173343181610107,gwl_value,-0.7185829281806946,water_shortage,24h
node/6957503652,Gbg Kidney Care Hospital,36,gwl,-8.12320327758789,rainfall,-3.4173343181610107,gwl_value,-0.7185829281806946,water_shortage,24h
node/6965495354,Modi Hospital,37,gwl,-8.12320327758789,rainfall,-3.4173343181610107,gwl_value,-0.7185829281806946,water_shortage,24h
node/6965495359,Jagjivan Urology Centre,38,gwl,-8.12320327758789,rainfall,-3.4173343181610107,gwl_value,-0.7185829281806946,water_shortage,24h
node/6965495374,Sahai Hospital,39,gwl,-8.12320327758789,rainfall,-3.4162838459014893,gwl_value,-0.7185829281806946,water_shortage,24h
node/6965495384,"Pragya Hospital, Raipur",40,gwl,-8.114395141601562,rainfall,-3.4173343181610107,gwl_value,-0.7185829281806946,water_shortage,24h
node/6965497689,P D Jethani Memorial Hospital and Diagnostic Center,41,gwl,-8.132468223571777,rainfall,-3.4043524265289307,gwl_value,-0.7186555862426758,water_shortage,24h
node/6965497699,Nigam Ent Hospital,42,gwl,-8.114395141601562,rainfall,-3.4173343181610107,gwl_value,-0.7185829281806946,water_shortage,24h
node/6965497709,Ganpati Hospital (Banthia Hospital),43,gwl,-8.114472389221191,rainfall,-3.4173343181610107,gwl_value,-0.7185829281806946,water_shortage,24h
node/6965497714,"Yashwant Hospital, Raipur",44,gwl,-8.12320327758789,rainfall,-3.4173343181610107,gwl_value,-0.7185829281806946,water_shortage,24h
node/6965497719,"Tripathi Hospital, Raipur",45,gwl,-8.114395141601562,rainfall,-3.4173343181610107,gwl_value,-0.7185829281806946,water_shortage,24h
node/6965497724,Jeewan Memorial Hospital For Plastic Surgery and Uro,46,gwl,-8.114395141601562,rainfall,-3.4173343181610107,gwl_value,-0.7185829281806946,water_shortage,24h
node/6965497729,Om Netra Kendra,47,gwl,-8.114472389221191,rainfall,-3.4173343181610107,gwl_value,-0.7185829281806946,water_shortage,24h
node/6965497734,Roopjeevan Hospital,48,gwl,-8.114395141601562,rainfall,-3.4173343181610107,gwl_value,-0.7185829281806946,water_shortage,24h
node/6965497739,Jubesta Hospital,49,gwl,-8.114395141601562,rainfall,-3.4173343181610107,gwl_value,-0.7185829281806946,water_shortage,24h
node/6965497744,"Jain Hospital, Raipur",50,gwl,-8.114395141601562,rainfall,-3.4173343181610107,gwl_value,-0.7185829281806946,water_shortage,24h
node/6965497749,Dr. Rajehwari Kulkarni Surgical Hospital And Dia,51,gwl,-8.114395141601562,rainfall,-3.4173343181610107,gwl_value,-0.7185829281806946,water_shortage,24h
node/6965497759,Ekta Institute Of Child Health,52,gwl,-8.114395141601562,rainfall,-3.4173343181610107,gwl_value,-0.7185829281806946,water_shortage,24h
node/6965834116,Ayush Hospital and Maternity Home,53,gwl,-8.132468223571777,rainfall,-3.4043524265289307,gwl_value,-0.7186555862426758,water_shortage,24h
node/6965834121,Ayushman Hospital and Diagnostic Institute,54,gwl,-8.125481605529785,rainfall,-3.4155304431915283,gwl_value,-0.7185829281806946,water_shortage,24h
node/6965834122,Bachpan Hospital,55,gwl,-8.127426147460938,rainfall,-3.4155919551849365,gwl_value,-0.7185829281806946,water_shortage,24h
node/6965834136,Bhattar Hospital,56,gwl,-8.12320327758789,rainfall,-3.4173343181610107,gwl_value,-0.7185829281806946,water_shortage,24h
node/6965834146,City Hospital And Research Centre,57,gwl,-8.12320327758789,rainfall,-3.4173343181610107,gwl_value,-0.7185829281806946,water_shortage,24h
node/6965834156,Devkripa Hospital and Doctor Plaza,58,gwl,-8.114395141601562,rainfall,-3.4173343181610107,gwl_value,-0.7185829281806946,water_shortage,24h
node/6965834161,Dr. Jaulkar Ent Hospital,59,gwl,-8.12320327758789,rainfall,-3.4173343181610107,gwl_value,-0.7185829281806946,water_shortage,24h
node/6965834166,Dr. Sandeep Bhagwat Orthopedic Hospital,60,gwl,-8.114472389221191,rainfall,-3.4173343181610107,gwl_value,-0.7185829281806946,water_shortage,24h
node/6965834176,Eye and Ent Hospital,61,gwl,-8.114395141601562,rainfall,-3.4173343181610107,gwl_value,-0.7185829281806946,water_shortage,24h
node/6965834177,"Heritage Hospital, Raipur",62,gwl,-8.114395141601562,rainfall,-3.4173343181610107,gwl_value,-0.7185829281806946,water_shortage,24h
node/6965834182,Jyoti Hospital and Prasuti Griha,63,gwl,-7.080530643463135,rainfall,-2.689967155456543,crs,-1.4525190591812134,water_shortage,24h
node/6965836187,K G N Surical and Maternity Centre,64,gwl,-8.12320327758789,rainfall,-3.4173343181610107,gwl_value,-0.7185829281806946,water_shortage,24h
node/6965836192,K.M. Hospital,65,gwl,-8.12320327758789,rainfall,-3.4173343181610107,gwl_value,-0.7185829281806946,water_shortage,24h
node/6965836197,M. M. Hospital,66,gwl,-8.114395141601562,rainfall,-3.4173343181610107,gwl_value,-0.7185829281806946,water_shortage,24h
node/6965836202,Mahadev Hospital,67,gwl,-8.127214431762695,rainfall,-3.416184186935425,gwl_value,-0.7185829281806946,water_shortage,24h
node/6965836211,Mishra Speciality Hospital,68,gwl,-8.114395141601562,rainfall,-3.4173343181610107,gwl_value,-0.7185829281806946,water_shortage,24h
node/6965836216,Matra Smriti Hospital,69,gwl,-8.114395141601562,rainfall,-3.4173343181610107,gwl_value,-0.7185829281806946,water_shortage,24h
node/6965836221,M D Hospital and Iccu,70,gwl,-8.12320327758789,rainfall,-3.4173343181610107,gwl_value,-0.7185829281806946,water_shortage,24h
node/6966522779,Mgm Eye Hospital,71,gwl,-7.227590084075928,rainfall,-2.730654239654541,crs,-1.3031116724014282,water_shortage,24h
node/6966551463,Suprita Hospital,72,gwl,-8.114395141601562,rainfall,-3.4173343181610107,gwl_value,-0.7185829281806946,water_shortage,24h
node/6966792004,Evangelical Mission Hospital,73,gwl,-7.080530643463135,rainfall,-2.689967155456543,crs,-1.4525190591812134,water_shortage,24h
node/6966792010,Lifeworth Super Speciality Hospital,74,gwl,-8.12320327758789,rainfall,-3.4173343181610107,gwl_value,-0.7185829281806946,water_shortage,24h
node/6966904907,Shri Manulal Memorial Medical Centre,75,gwl,-8.12320327758789,rainfall,-3.41640567779541,gwl_value,-0.7185829281806946,water_shortage,24h
node/6966904930,"Sahu Hospital, Raipur",76,gwl,-8.114395141601562,rainfall,-3.4173343181610107,gwl_value,-0.7185829281806946,water_shortage,24h
node/6966904976,Agrasen Hospital,77,gwl,-8.12320327758789,rainfall,-3.4173343181610107,gwl_value,-0.7185829281806946,water_shortage,24h
node/6968263373,Pt.J N M Medical College Hospital,78,gwl,-8.114395141601562,rainfall,-3.4173343181610107,gwl_value,-0.7185829281806946,water_shortage,24h
node/6968280740,"Kanwar Hospital, Raipur",79,gwl,-8.114395141601562,rainfall,-3.4173343181610107,gwl_value,-0.7185829281806946,water_shortage,24h
node/6968280745,Raipur Hospital,80,gwl,-8.114472389221191,rainfall,-3.4173343181610107,gwl_value,-0.7185829281806946,water_shortage,24h
node/6968280774,"Sanjeewan Hospital, Raipur",81,gwl,-8.127426147460938,rainfall,-3.4155919551849365,gwl_value,-0.7185829281806946,water_shortage,24h
node/6968280856,Arihant Netralaya,82,gwl,-8.12320327758789,rainfall,-3.4173343181610107,gwl_value,-0.7185829281806946,water_shortage,24h
